"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-02-23",,,"9.1",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-02-24",,,"1.0",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-02-25",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-02-26",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-02-27",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-02-28",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-01",,,"3.6",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-02",,,"0.8",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-03",,,"2.0",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-04",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-05",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-06",,,"15.2",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-10",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-11",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-13",,,"2.3",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-15",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-16",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-17",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-18",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-19",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-21",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-22",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-23",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-24",,,"0.0","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-25",,,"4.6",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","47.73169101","-122.55535469","38.7","2020-03-26",,,"2.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-01",,,"1.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-02",,,"0.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-03",,,"2.5",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-06",,,,,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-07",,,"0.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-08",,,"2.0",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-09",,,"1.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-10",,,"3.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-11",,,"5.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-12",,,"4.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-15",,,,,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-16",,,"3.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-17",,,"0.5",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-18",,,"12.7",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-19",,,"2.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-20",,,"0.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-21",,,"2.0",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-22",,,"4.1",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-23",,,"2.5",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-24",,,"8.4",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-25",,,"2.0",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-26",,,"5.1",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-28",,,,,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-29",,,"1.0",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-01-30",,,"0.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-01",,,"2.0",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-02",,,"10.2",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-05",,,,,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-06",,,"21.1",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-08",,,"13.0",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-09",,,"0.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-10",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-11",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-12",,,"0.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-14",,,,,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-15",,,"2.0",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-16",,,"1.5",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-17",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-18",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-19",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-20",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-21",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-22",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-23",,,"8.6",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-02-24",,,"1.0",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-02",,,,,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-03",,,"3.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-04",,,"0.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-05",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-06",,,"12.2",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-08",,,,,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-09",,,"0.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-10",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-11",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-13",,,"0.5",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-14",,,"2.8",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-15",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-16",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-17",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-18",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-19",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-20",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-21",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-22",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-23",,,"0.0","0.0",,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-24",,,"0.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-25",,,"1.3",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","47.926447","-122.615431","7.0","2020-03-26",,,"3.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-01",,,"13.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-02",,,"21.1",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-03",,,"3.6",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-04",,,"16.3",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-05",,,"3.8",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-06",,,"11.7",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-07",,,"52.6",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-08",,,"16.3",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-09",,,"10.9",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-10",,,"4.8",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-11",,,"42.2",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-12",,,"13.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-13",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-14",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-15",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-16",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-17",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-18",,,"6.4",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-19",,,"3.8",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-20",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-21",,,"3.6",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-22",,,"9.1",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-23",,,"14.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-24",,,"24.1",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-25",,,"6.4",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-26",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-27",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-28",,,"23.9",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-29",,,"2.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-30",,,"4.6",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-01-31",,,"17.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-03",,,"16.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-04",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-05",,,"25.4",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-07",,,"33.3",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-08",,,"23.6",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-09",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-10",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-11",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-12",,,"1.3",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-13",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-14",,,"4.3",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-15",,,"3.6",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-16",,,"10.9",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-19",,,"8.4",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-20",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-21",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-22",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-23",,,"8.6",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-24",,,"2.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-25",,,"8.4",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-26",,,"0.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-27",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-28",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-02-29",,,"11.4",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-01",,,"1.3",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-02",,,"1.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-03",,,"4.8",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-04",,,"2.3",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-05",,,"0.8",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-06",,,"13.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-07",,,"2.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-08",,,"2.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-09",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-10",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-11",,,"2.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-12",,,"1.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-13",,,"3.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-14",,,"7.1",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-15",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-16",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-17",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-18",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-19",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-20",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-21",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-22",,,"0.0",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-23",,,"2.5",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-24",,,"3.8",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-25",,,"13.7",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","47.5413","-121.8361","134.1","2020-03-26",,,"1.8",,,,,,,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-01","2.6"," 2122","6.1",,,,"10.6","6.1",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-02","4.0"," 2248","3.3",,,,"8.9","3.3",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-03","7.6"," 0533","3.0",,,,"14.4","7.2",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-04","6.2"," 1702","11.7",,,,"7.2","2.8",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-05","5.7"," 1103","5.3",,,,"6.7","4.4",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-06","8.4"," 2253","0.5",,,,"10.6","4.4",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-07","8.8"," 0552","4.1",,,,"11.7","6.1",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-08","2.2"," 0453","7.9",,,,"6.1","1.1",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-09","2.0"," 2355","1.8",,,,"4.4","1.1",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-10","6.9"," 2023","5.8",,,,"6.7","0.6",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-11","4.0"," 0035","8.9",,,,"6.1","2.8",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-12","4.9"," 0406","13.2",,,,"5.0","-1.0",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-13","2.1"," 1823","0.5",,,,"-0.5","-3.8",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-14","3.5"," 2353","0.8",,,,"1.1","-4.3",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-15","5.7"," 0005","1.0",,,,"3.3","-1.6",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-16","4.2"," 0234","0.3",,,,"5.0","-1.0",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-17","2.8"," 0103","0.3",,,,"3.9","-1.6",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-18","4.1"," 0646","7.4",,,,"7.8","2.2",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-19","3.6"," 1253","0.0",,,,"10.6","5.6",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-20","2.8"," 0642","1.0",,,,"10.6","7.8",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-21","8.3"," 2214","9.7",,,,"10.0","6.1",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-22","5.1"," 0016","3.8",,,,"8.3","5.6",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-23","6.1"," 1804","5.3",,,,"11.7","7.8",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-24","6.5"," 1325","3.8",,,,"11.1","7.8",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-25","3.5"," 2111","1.5",,,,"10.0","6.7",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-26","7.4"," 0948","6.4",,,,"11.1","7.2",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-27","5.6"," 0329","6.4",,,,"9.4","5.6",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-28","3.1"," 0113","9.1",,,,"9.4","6.1",,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","47.90778","-122.28028","184.7","2020-01-29","5.0"," 0602","0.3",,,,"8.9","5.0",,,
